                         --- INICIO DO RELATORIO ---                                                     --- INICIO DO RELATORIO ---                                                     --- INICIO DO RELATORIO ---                            
                                                                                                                                                                                                                                                
 ** MX.CLLP.CADALPCL          **        06/10/14        09:33:06        - 1 -                                                                                                                                                                     
                                                                                                                                                                                                                                                
AGENCIA    CONTA      CARTEIRA   CONTRATO   TAXA-CONTRATO        VR-REMUNERATORIO         VALOR-MORATORIO             VALOR-MULTA      DESP-JUD-CUSTAS           HONORARIOS           VL-TOTAL-DIVIDA            VL-TAXA-TARIFA                 
     133     102191   DDD           47937       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     133     102191   DDD           71375       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     133     102191   DDD           71962       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     133     102191   DDD           72161       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     133     102191   DDD           72825       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     133     102191   DDD          119965       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     133     102191   110           50140       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     133     102191   110           50461       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     133     102191   110           50529       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     133     102191   110           50532       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     133     102191   110           51108       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     133     102191   110           51178       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     133     102191   110           51553       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     133     102191   110           53255       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     133     102191   110           56161       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     133     102191   110           56608       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     133     102191   110           56795       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     133     102191   110           57305       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     133     102191   110           57466       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     133     102191   605           46973       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     133     102191   605           47892       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     133     102191   605           47938       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     133     102191   605           50141       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     133     102191   605           50530       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     133     102191   605           51109       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     133     102191   605           56162       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     133     102191   605           56609       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     133     102191   605           69629       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     133     102191   605           69947       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     133     102191   605           71376       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     133     102191   605           71469       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     133     102191   605           71963       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     133     102191   605          127543       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     133     102191   605          132216       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     138     150173   197           49199       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     138     150173   197           50159       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     138     150173   197           50176       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     138     150173   197           50442       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     138     150173   197           50675       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     138     150173   197           51773       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     149      95267   CCC           62312       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     149      95267   CCC         2060002       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
                                                                                                                                                                                                                                                
 ** MX.CLLP.CADALPCL          **        06/10/14        09:33:06        - 25 -                                                                                                                                                                    
                                                                                                                                                                                                                                                
AGENCIA    CONTA      CARTEIRA   CONTRATO   TAXA-CONTRATO        VR-REMUNERATORIO         VALOR-MORATORIO             VALOR-MULTA      DESP-JUD-CUSTAS           HONORARIOS           VL-TOTAL-DIVIDA            VL-TAXA-TARIFA                 
--------   --------   --------   --------   -------------   ---------------------   ---------------------   ---------------------   ------------------   ------------------   -----------------------   -----------------------                 
     149      95267   DDD           61219       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     149      95267   DDD           62269       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     149      95267   DDD           62315       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     149      95267   DDD          122872       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     149      95267   DDD         2100002       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     149      95267   110           60230       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     149      95267   110           61218       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     149      95267   110           62268       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     149      95267   110           62311       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     149      95267   110           62545       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     149      95267   110          122871       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     149      95267   110         1100002       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     149      95267   122           62313       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     149      95267   122         1220002       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     149     100130   DDD           62359       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     149     100130   DDD         2100002       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     149     100130   110           62354       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     149     100130   110         1100002       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     149     100130   611           62356       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     149     100130   611         6110002       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     149     103354   DDD           62379       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     187      30463   CCC          173191       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     187      30463   CCC          173748       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     187      30463   CCC          176125       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     187      30463   422          155238       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     187      30463   422          155318       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     187      30463   422          158110       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     187      30463   422          173192       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     187      30463   605          155239       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     187      30463   605          155319       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     187      30463   605          156254       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     187      30463   605          158111       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     187      30463   605          172307       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     187      30463   605          173193       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     187      30463   605          173749       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     187      30463   605          176126       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     197      71339   197           56432       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     197      71339   197           95870       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     197      71339   197           96922       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     197      71339   197           97915       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     197      71339   197          108021       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     197      71339   197          108284       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     197      71339   197          108341       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     197      71339   197          108424       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     197      71339   197          108500       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     197      71339   197          109184       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     197      71339   197          109661       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     197      71339   197          109864       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     197      71339   197          110093       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     197      71339   197          110151       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     197      71339   197          110170       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     197      71339   197          110399       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     197      71339   197          110527       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     197      71339   197          110802       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
                                                                                                                                                                                                                                                
 ** MX.CLLP.CADALPCL          **        06/10/14        09:33:06        - 26 -                                                                                                                                                                    
                                                                                                                                                                                                                                                
AGENCIA    CONTA      CARTEIRA   CONTRATO   TAXA-CONTRATO        VR-REMUNERATORIO         VALOR-MORATORIO             VALOR-MULTA      DESP-JUD-CUSTAS           HONORARIOS           VL-TOTAL-DIVIDA            VL-TAXA-TARIFA                 
--------   --------   --------   --------   -------------   ---------------------   ---------------------   ---------------------   ------------------   ------------------   -----------------------   -----------------------                 
     197      71339   197          110968       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     197      71339   197          111010       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     197      71339   197          111241       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     197      71339   197          111719       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     197      71339   197          111775       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     197      71339   197          112249       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     197      71339   197          112290       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     197      71339   197          112609       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     197      71339   197          112684       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     197      71339   197          113067       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     197      71339   197          113451       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     197      71339   197         4025197       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     197      71339   197         4025197       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     197      71339   197         4025197       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     197      71339   197         4025197       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     197      71339   197         4025197       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     197      71339   197         4025197       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     197      71339   197         4025197       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     197      79129   197           72338       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     197      79129   197           79753       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     197      79129   197           83842       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     197      79129   197           84281       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     197      79129   197           84623       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     197      79129   197           86296       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     197      79129   197           86523       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     197      79129   197           87014       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     197      79129   197           87025       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     197      79129   197           87197       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     197      79129   197           87751       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     197      79129   197           87987       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     198     144742   422           38874       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     198     144742   422           41530       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     198     144742   422           47440       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     198     144742   422           51218       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     198     144742   422           52523       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     198     144742   422           54392       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     198     144742   422           59001       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     198     144742   422           62704       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     198     144742   422           64265       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     198     144742   422           66776       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     198     144742   422           66868       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     198     144742   422           66939       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     198     144742   422           67203       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     198     144742   422           67871       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     198     144742   422           72543       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     198     144742   422           76530       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     198     144742   422           85201       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     198     144742   422           90341       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     198     144742   422           95298       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     198     144742   422           97999       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     198     144742   422          101913       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     198     144742   422          101923       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     198     144742   422          108360       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     198     144742   422          111082       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
                                                                                                                                                                                                                                                
 ** MX.CLLP.CADALPCL          **        06/10/14        09:33:06        - 27 -                                                                                                                                                                    
                                                                                                                                                                                                                                                
AGENCIA    CONTA      CARTEIRA   CONTRATO   TAXA-CONTRATO        VR-REMUNERATORIO         VALOR-MORATORIO             VALOR-MULTA      DESP-JUD-CUSTAS           HONORARIOS           VL-TOTAL-DIVIDA            VL-TAXA-TARIFA                 
--------   --------   --------   --------   -------------   ---------------------   ---------------------   ---------------------   ------------------   ------------------   -----------------------   -----------------------                 
     198     144742   422          114997       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     198     144742   422          116638       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     198     144742   422          117368       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     198     144742   422          119970       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     226      61042   110          157873       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     226      61042   110          159815       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     226      61042   110          160954       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     226      61042   110          165263       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     226      61042   110          166035       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     226      61042   110          166254       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     226      61042   110          167472       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     226      61042   110          293124       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     226      61042   605          167473       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     226     105378   DDD          118531       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     226     105378   DDD          118767       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     226     105378   DDD          118870       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     226     105378   DDD          119740       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     226     105378   DDD          121870       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     226     105378   DDD          122456       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     226     105378   DDD          123202       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     226     105378   DDD          123590       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
     226     105378   DDD          123850       00,000000                    0,00                    0,00                    0,00                 0,00                 0,00                      0,00                      0,00                 
